idx	X	Y	component
2031	6655.218023189814	2024.7193641675	0
2032	6650.887091663098	2024.261486506162	0
2033	6655.3203350252	2024.296009728333	0
2034	6655.215154355642	2024.71935688117	0
2035	6656.163808637571	2024.175673959697	0
2036	6655.215844052152	2024.72121460535	0
2037	6656.050361546301	2024.093615309659	0
2038	6656.046863341578	2024.094351224874	0
2039	6657.521143295963	2023.322069110662	0
2040	6657.525239858306	2023.325638230854	0
2041	6655.905272583116	2024.375262170017	0
2042	6657.518354817709	2023.321614980651	0
2043	6656.441798446814	2024.353860824693	0
2044	6655.925462056854	2024.376236276658	0
2045	6659.11322378706	2025.159202788953	0
2046	6659.068820240259	2025.12640475737	0
2047	6660.943041603029	2025.675184746955	0
2048	6659.110829603259	2025.157693911497	0
2049	6660.902410409873	2025.66352862212	0
2050	6660.935093546595	2025.673888264678	0
2051	6666.299720930118	2027.845905076277	0
2052	6666.340876918192	2027.877050162331	0
2053	6667.467954598304	2027.780311935252	0
2054	6666.293051857608	2027.845491862058	0
2055	6667.47523857925	2027.77236310124	0
2056	6667.47868484946	2027.773382204615	0
2057	6690.224575162739	2030.683364298822	0
2058	6690.227353560825	2030.683661701209	0
2059	6690.253486181457	2030.681719351083	0
2060	6690.250764698519	2030.68128319873	0
2061	6768.504404548675	2039.957269266646	0
2062	6768.505689026218	2039.957955603069	0
2063	6769.518396773533	2040.234736074086	0
2064	6768.50375923041	2039.95706834177	0
2065	6769.517197016338	2040.232377262667	0
2066	6769.517898500912	2040.23230753476	0
2067	6784.688808602413	2040.661601781758	0
2068	6784.690799198362	2040.66169244411	0
2069	6785.701581424683	2040.488133892771	0
2070	6784.705776274331	2040.666611181132	0
2071	6785.735507007988	2040.557299075617	0
2072	6785.701037888007	2040.487850995361	0
2073	6786.779915925278	2040.424132597274	0
2074	6786.781123938538	2040.424318118828	0
2075	6787.854206647125	2040.423870382934	0
2076	6786.780352851222	2040.424295846728	0
2077	6787.853384014247	2040.423887633056	0
2078	6787.856326098049	2040.423914056017	0
2079	6829.609068153627	2044.644232637629	0
2080	6829.60975228816	2044.644468530119	0
2081	6830.480537821996	2044.085638288392	0
2082	6829.619279624157	2044.646446678034	0
2083	6830.481276270385	2044.085995640215	0
2084	6830.481210860235	2044.0859705593	0
2085	6846.835907057927	2045.349611958854	0
2086	6846.835689205148	2045.349606494765	0
2087	6847.0763921771	2045.351118161465	0
2088	6847.084294856929	2045.351219984501	0
2089	6895.59694848354	2050.422147062431	0
2090	6895.601943082017	2050.420029184794	0
2091	6896.614855159872	2050.162509093387	0
2092	6895.602395044182	2050.422802427076	0
2093	6896.616609957472	2050.162804727764	0
2094	6896.61612377178	2050.162586965686	0
2095	6917.493247786938	2051.968987401061	0
2096	6917.493820587531	2051.968823901351	0
2097	6919.084162958809	2051.526138762108	0
2098	6917.471786645877	2051.980350459494	0
2099	6918.817398080399	2051.810723800762	0
2100	6919.001274336447	2051.602608520425	0
2101	6919.141597326944	2051.482520005236	0
2102	6919.094513499832	2051.524509588535	0
2103	6920.348254812317	2051.329698081298	0
2104	6920.346223174393	2051.330212813984	0
2105	6937.906726263315	2051.807414220494	0
2106	6937.917434180535	2051.809940138738	0
2107	6939.020049418962	2051.824257185768	0
2108	6937.916015612301	2051.80784071125	0
2109	6938.994044514559	2051.783448354308	0
2110	6938.994081553173	2051.78338331063	0
2111	6984.232045902591	2053.943342428712	0
2112	6984.235143168527	2053.943406260707	0
2113	6984.351096986932	2053.927316634867	0
2114	6984.34545939984	2053.927564884766	0
2115	6992.339902148577	2052.914237161595	0
2116	6992.340686605184	2052.914265490539	0
2117	6993.398924070259	2052.686133362701	0
2118	6992.373353769345	2052.921098385565	0
2119	6993.406505248414	2052.68798140565	0
2120	6993.399262199543	2052.686106187215	0
2121	7072.738752856397	2052.633433761965	0
2122	7072.736626423143	2052.633269448722	0
2123	7073.664425807397	2052.210959643001	0
2124	7072.873701882948	2052.669944553849	0
2125	7073.664645286176	2052.211677281263	0
2126	7073.664643348701	2052.210721978083	0
2127	7104.213871671213	2048.731734474728	0
2128	7104.214179518914	2048.731860580769	0
2129	7105.2748362094	2048.52763449878	0
2130	7104.215280165744	2048.731605540108	0
2131	7105.274696667561	2048.527761260544	0
2132	7105.275198640277	2048.527808950505	0
2133	7180.694754866749	2042.767642145046	0
2134	7180.69669398693	2042.767818086056	0
2135	7181.63091617058	2042.189959925302	0
2136	7180.697080812947	2042.767565477003	0
2137	7181.634225205767	2042.18935503228	0
2138	7181.630722377681	2042.189734880672	0
2139	7350.194011768587	2026.098948205251	0
2140	7350.135899854443	2026.1073979519	0
2141	7350.458243625605	2025.331033880232	0
2142	7350.191001761895	2026.09812607365	0
2143	7350.462037550508	2025.348607538449	0
2144	7350.462885845968	2025.347604050265	0
2145	7536.137050989969	1997.379185333917	0
2146	7536.138997150577	1997.378942101541	0
2147	7537.213205977551	1997.189275523054	0
2148	7536.139106622925	1997.378907275073	0
2149	7537.217635008216	1997.190799535613	0
2150	7537.211215160806	1997.189379028706	0
2151	7555.049722178856	1993.719993738972	0
2152	7555.050321835791	1993.719783372622	0
2153	7556.016449625341	1993.266906053204	0
2154	7555.09264195824	1993.731889321522	0
2155	7556.057725183554	1993.301443289825	0
2156	7556.018350509346	1993.266434110051	0
2157	7599.021333071373	1986.657652018441	0
2158	7599.02515832707	1986.656364335181	0
2159	7599.677376280236	1985.827208946186	0
2160	7599.020519681685	1986.658104980706	0
2161	7599.67565837088	1985.8280998682	0
2162	7599.677675868364	1985.827456808847	0
2163	7671.820228005276	1975.268458173638	0
2164	7671.821761846538	1975.268389617599	0
2165	7672.462889213123	1974.47266242618	0
2166	7671.830704714305	1975.269793975712	0
2167	7672.462574008799	1974.472659269976	0
2168	7672.466383012191	1974.472322587863	0
2169	7743.30791671373	1959.518802287776	0
2170	7743.30673276265	1959.518304454406	0
2171	7743.936742286275	1958.824702030036	0
2172	7743.341185907556	1959.516123800469	0
2173	7743.940991469447	1958.830275070269	0
2174	7743.939441398951	1958.8237767338	0
2175	7762.684115438874	1954.549593313583	0
2176	7762.683484874292	1954.549209299128	0
2177	7763.542338906872	1954.151361405891	0
2178	7762.68453107691	1954.54974411031	0
2179	7763.559796382525	1954.147815187553	0
2180	7763.560108767869	1954.14796535136	0
2181	7871.511521935204	1936.754928774238	0
2182	7871.512271957658	1936.754830358758	0
2183	7872.444023464209	1936.456980310328	0
2184	7871.521659810537	1936.753560406016	0
2185	7872.442805471382	1936.456323728285	0
2186	7872.445096850216	1936.456847405931	0
2187	7922.005293798781	1930.716496775309	0
2188	7922.006218398482	1930.716376462122	0
2189	7922.931460519213	1931.137883219242	0
2190	7922.018455994622	1930.711223330142	0
2191	7922.890995304849	1931.112885579574	0
2192	7922.931870349815	1931.13776784014	0
2193	8091.496592898307	1915.259832025605	0
2194	8091.499985748754	1915.258501545277	0
2195	8092.448752182295	1915.480665910137	0
2196	8091.495670071145	1915.259952227326	0
2197	8092.449767295747	1915.481045760954	0
2198	8092.448689476222	1915.481000621538	0
2199	8148.349520994922	1913.347727961739	0
2200	8148.38437739476	1913.329293550029	0
2201	8149.381845581626	1913.656275994741	0
2202	8148.347233082573	1913.347649380744	0
2203	8149.384099292641	1913.657254908029	0
2204	8149.385778555093	1913.656938194449	0
2205	8157.811953021835	1913.725550660552	0
2206	8157.853961142976	1913.679775674998	0
2207	8158.832090412207	1913.868300205684	0
2208	8157.812370968883	1913.725443045344	0
2209	8158.818753782577	1913.874657989935	0
2210	8158.819781744726	1913.874766815782	0
2211	8164.034864908562	1914.264550941311	0
2212	8164.069674537938	1914.238800079955	0
2213	8165.070543383837	1914.406020313225	0
2214	8164.040645518941	1914.264578264766	0
2215	8165.071360544524	1914.407389883355	0
2216	8165.07005951466	1914.407314426895	0
2217	8170.319732681494	1914.931749881889	0
2218	8170.319732682486	1914.931749882026	0
2219	8171.353999984311	1915.141219388285	0
2220	8170.325166226529	1914.9306326736	0
2221	8171.355350289991	1915.140613396424	0
2222	8171.350929224941	1915.141113403137	0
2223	8185.827132909734	1917.227143445351	0
2224	8185.825139843781	1917.223191509484	0
2225	8186.800168202807	1917.624016585052	0
2226	8185.829952769674	1917.2272949048	0
2227	8186.798594197725	1917.621559877135	0
2228	8186.799766737128	1917.62407892948	0
2229	8243.423244892332	1922.654945509375	0
2230	8243.422051915371	1922.654955061729	0
2231	8244.057355717079	1923.461165057781	0
2232	8243.426167016816	1922.655224795624	0
2233	8244.058368012524	1923.4613796942	0
2234	8244.057075968089	1923.461196445073	0
2235	8349.516546461855	1933.208697869681	0
2236	8349.644214891174	1933.087133939092	0
2237	8350.521146239749	1933.567126901004	0
2238	8349.516390857414	1933.208640751767	0
2239	8350.521887117953	1933.567073480888	0
2240	8350.520141874007	1933.567258401582	0
2241	8391.180352138239	1938.677177677328	0
2242	8391.17206141086	1938.676356347019	0
2243	8391.362081995372	1938.693824522526	0
2244	8391.362296486848	1938.693755745391	0
2245	8429.034056458793	1941.737482493195	0
2246	8429.087692306355	1941.766217634091	0
2247	8428.897442099718	1941.634654536693	0
2248	8429.037472829994	1941.739880496817	0
2249	8429.338447186343	1941.930164430177	0
2250	8429.136645003193	1941.80240305491	0
2251	8454.528685818419	1944.805077329208	0
2252	8454.53031980565	1944.80516978821	0
2253	8455.408566473423	1945.269541372494	0
2254	8454.541703725587	1944.801717542159	0
2255	8455.420906273619	1945.269390084001	0
2256	8455.42161990095	1945.269633320858	0
2257	8465.319790251913	1945.83955823111	0
2258	8465.16807281768	1945.769733161083	0
2259	8465.371578143451	1945.855209545676	0
2260	8465.320020363706	1945.839669207624	0
2261	8466.89174262296	1947.58683255976	0
2262	8466.885089684991	1947.593779582166	0
2263	8467.850961414933	1947.987699077399	0
2264	8466.891838037602	1947.586792772813	0
2265	8467.851015394041	1947.978662154359	0
2266	8467.847377064569	1947.977310103575	0
2267	8496.000305294081	1951.355956348434	0
2268	8496.023394253749	1951.354486287659	0
2269	8497.151050316552	1951.685544631764	0
2270	8496.001894123005	1951.356021930525	0
2271	8496.944862885117	1951.67849157574	0
2272	8496.944710820866	1951.678641983708	0
2273	8548.16958035823	1955.160622289194	0
2274	8548.16985485005	1955.161020046879	0
2275	8549.192689838499	1955.427997635319	0
2276	8548.184571337231	1955.154456018395	0
2277	8549.196872549193	1955.427663270515	0
2278	8549.191749159883	1955.427861754664	0
2279	8551.297853153814	1955.633513193816	0
2280	8551.298481411632	1955.633425282528	0
2281	8552.302423882447	1955.918427053618	0
2282	8551.303599906598	1955.63303921225	0
2283	8552.303666313535	1955.918488954771	0
2284	8552.305088165322	1955.918775464439	0
2285	8615.286990392786	1965.088812652187	0
2286	8615.286614518303	1965.088725465477	0
2287	8616.321654954423	1965.060571157185	0
2288	8615.289228563619	1965.089329142775	0
2289	8616.321950159199	1965.060067416061	0
2290	8616.322122215188	1965.060701626021	0
2291	8618.372831179855	1965.422351928403	0
2292	8618.369530168529	1965.422522256736	0
2293	8619.322373741015	1965.835861031601	0
2294	8618.384348988642	1965.422407142344	0
2295	8619.323363149681	1965.835979596218	0
2296	8619.323132062342	1965.835676473703	0
2297	8693.239339378921	1972.52510797761	0
2298	8693.238366193571	1972.524878941191	0
2299	8694.27899250872	1972.619184520517	0
2300	8693.240239485414	1972.525134362838	0
2301	8694.283841191038	1972.61917197805	0
2302	8694.277936753075	1972.619099858962	0
2303	8743.889024552984	1978.428624527389	0
2304	8743.888842045038	1978.42861019066	0
2305	8744.919279287256	1978.515065755104	0
2306	8743.891571798948	1978.428676795072	0
2307	8744.92352856445	1978.513179558196	0
2308	8744.92038668599	1978.515143846058	0
2309	8862.720924286463	1998.223617357076	0
2310	8862.717778616116	1998.223567757594	0
2311	8863.781519765675	1998.266063557367	0
2312	8862.726764154839	1998.224782203757	0
2313	8863.786473768658	1998.26610761692	0
2314	8863.782044995172	1998.266157545411	0
2315	8893.690855536082	2002.945009008571	0
2316	8893.690494170809	2002.944927366956	0
2317	8894.644381911705	2003.383137646865	0
2318	8893.691728794947	2002.94454012461	0
2319	8894.645902490447	2003.383491201802	0
2320	8894.643577279727	2003.383163158019	0
2321	8933.233162659013	2010.802271354317	0
2322	8933.236131580288	2010.80215316856	0
2323	8934.202314794617	2011.179300957358	0
2324	8933.233159868741	2010.802270929565	0
2325	8934.20555329301	2011.179352031658	0
2326	8934.20451790345	2011.179161917066	0
2327	8957.965148401214	2013.250232264437	0
2328	8957.964287602845	2013.250047591144	0
2329	8958.873187933754	2013.73054788923	0
2330	8957.967621307125	2013.250272157939	0
2331	8958.875969380526	2013.73093480583	0
2332	8958.874019905528	2013.730676849609	0
2333	9081.719229511335	2031.14792837614	0
2334	9081.718836309577	2031.1479263806	0
2335	9082.677140384276	2031.514298693682	0
2336	9081.722595118954	2031.14788568958	0
2337	9082.686622581292	2031.515354707496	0
2338	9082.675766381293	2031.514320986357	0
2339	9087.805289301799	2032.464038412565	0
2340	9087.805522692925	2032.463764104723	0
2341	9088.824152807778	2032.666546779414	0
2342	9087.806115765969	2032.463950597462	0
2343	9088.826901589146	2032.66684409817	0
2344	9088.82426908339	2032.666535701416	0
2345	9089.834181605165	2032.889501423189	0
2346	9088.827103875497	2032.66688626609	0
2347	9089.833207039053	2032.889593068587	0
2348	9089.835057973014	2032.889712255739	0
2349	9165.210023807827	2041.54725831468	0
2350	9165.210486721633	2041.547435225081	0
2351	9166.138754676751	2041.086211081738	0
2352	9165.220264679047	2041.549284143495	0
2353	9166.138394739308	2041.085278629004	0
2354	9166.138468699242	2041.086174306359	0
2355	9246.937114958153	2061.676684710029	0
2356	9246.937480241773	2061.677084059994	0
2357	9247.933930846535	2062.011317070151	0
2358	9246.939524887559	2061.677345756414	0
2359	9247.935069287956	2062.011512000964	0
2360	9247.934195644659	2062.01142000744	0
2361	9269.172671453638	2066.546175244519	0
2362	9269.177074919917	2066.54696319083	0
2363	9270.14765429114	2066.907406535045	0
2364	9269.175819908294	2066.546581517623	0
2365	9270.150326975927	2066.907677973805	0
2366	9270.148393391763	2066.907543533828	0
2367	9284.301910375918	2070.074343864095	0
2368	9284.303895597437	2070.07439972682	0
2369	9285.296091353906	2070.385525583024	0
2370	9284.313566324985	2070.075636489034	0
2371	9285.293327915602	2070.385564617648	0
2372	9285.296537346956	2070.38564172925	0
2373	9297.335221923095	2073.685937015769	0
2374	9297.338141533615	2073.686551028034	0
2375	9298.346544889577	2073.921346341624	0
2376	9297.337639003592	2073.686446398798	0
2377	9298.346798791528	2073.921173194535	0
2378	9298.347032433881	2073.921433459621	0
2379	9319.976131890169	2077.718569626387	0
2380	9319.976788047887	2077.718687437167	0
2381	9321.007377208378	2077.680783960666	0
2382	9319.984361625611	2077.720646520646	0
2383	9321.007376465859	2077.680927508747	0
2384	9321.007857930181	2077.680850872761	0
2385	9421.91952742901	2092.754957665395	0
2386	9421.918336697461	2092.754849553428	0
2387	9422.945835273058	2092.767462771903	0
2388	9421.918090757481	2092.755513302132	0
2389	9422.948625554538	2092.767673604578	0
2390	9422.947126816387	2092.767566399487	0
2391	9601.209108160398	2113.931992832034	0
2392	9601.218349844967	2113.931803076762	0
2393	9602.035340406495	2114.480921742339	0
2394	9601.211185143649	2113.932124330894	0
2395	9602.0759717978	2114.455851695073	0
2396	9602.074457770876	2114.455666874818	0
2397	9613.48063437	2116.173204862152	0
2398	9613.481347771736	2116.173728863215	0
2399	9614.483954733576	2116.400467213963	0
2400	9613.481830418237	2116.173254021635	0
2401	9614.490186671781	2116.398474505982	0
2402	9614.489893459686	2116.398401762411	0
2403	9619.705413118067	2117.052949378462	0
2404	9619.70503891963	2117.052917464962	0
2405	9620.742052339025	2117.151137007165	0
2406	9619.710307675748	2117.053074688211	0
2407	9620.742086943283	2117.151096552152	0
2408	9620.742244377081	2117.151138901075	0
2409	9666.251981359954	2123.300828441073	0
2410	9666.25150237888	2123.300898281906	0
2411	9667.254452628436	2123.383293899873	0
2412	9666.249179498485	2123.298433500383	0
2413	9667.267472598443	2123.380202604628	0
2414	9667.268950529648	2123.380372637068	0
2415	9681.510031393907	2125.93322478388	0
2416	9681.510323295472	2125.93543686079	0
2417	9682.538337553066	2126.012041833186	0
2418	9681.510557628601	2125.933281424978	0
2419	9682.53339780141	2126.009801729312	0
2420	9682.533613480766	2126.009825523061	0
2421	9727.495362804028	2132.73507977368	0
2422	9727.494361232388	2132.736374371547	0
2423	9728.521291262532	2132.717378360738	0
2424	9727.495362804457	2132.735079772778	0
2425	9728.525323453239	2132.715529296447	0
2426	9728.525919733984	2132.715582971255	0
2427	9773.27678330804	2136.306202665141	0
2428	9773.280986766389	2136.308394514545	0
2429	9774.287180433861	2136.421959770371	0
2430	9773.277284470103	2136.306278319675	0
2431	9774.300785443047	2136.413360708553	0
2432	9774.302864799767	2136.413442240946	0
2433	9776.391414458285	2136.645285906387	0
2434	9776.392568437153	2136.646653699442	0
2435	9778.462440952251	2136.856161066433	0
2436	9776.390070560683	2136.645278543581	0
2437	9778.460902959938	2136.855261096789	0
2438	9778.461165596109	2136.855470560543	0
2439	9805.493223495796	2138.043109012005	0
2440	9805.491097099857	2138.043346963777	0
2441	9806.497506525582	2137.819771550482	0
2442	9805.496051105416	2138.04652216251	0
2443	9806.497059218964	2137.819774748368	0
2444	9806.497236518837	2137.819769197163	0
2445	9942.37060113706	2133.421914839852	0
2446	9942.369327687564	2133.420754489816	0
2447	9943.338410133165	2133.080934483964	0
2448	9942.371611471779	2133.4220954473	0
2449	9943.346661185769	2133.081654528647	0
2450	9943.344670832685	2133.081379655768	0
2451	9945.364658584589	2132.599322654063	0
2452	9945.362275988009	2132.59905490412	0
2453	9946.388541548993	2132.540411254019	0
2454	9945.365286348144	2132.599293165194	0
2455	9946.390542110887	2132.542448695866	0
2456	9946.389095288792	2132.540485260671	0
2457	9955.593798967508	2131.372933116528	0
2458	9955.593007057971	2131.373499830806	0
2459	9956.622015117096	2131.415213465891	0
2460	9955.594066034857	2131.372957469197	0
2461	9956.623400462151	2131.414333583282	0
2462	9956.623460201245	2131.414322237039	0
2463	10010.6536378972	2130.721636221314	0
2464	10010.65461990313	2130.721596192113	0
2465	10011.65645085418	2130.475002941178	0
2466	10010.65319944285	2130.722249434266	0
2467	10011.65657145238	2130.477113587212	0
2468	10011.65693990226	2130.475044302042	0
2469	10075.94598709256	2129.796894426461	0
2470	10075.94754244851	2129.79783919636	0
2471	10076.93341066	2129.480208255545	0
2472	10075.94562817933	2129.797124056579	0
2473	10076.9315714028	2129.480014267606	0
2474	10076.93172897079	2129.479958904316	0
2475	10100.69630118992	2128.116052579123	0
2476	10100.69685024343	2128.115976242601	0
2477	10101.66295764165	2127.766114451774	0
2478	10100.6998527118	2128.116668269131	0
2479	10101.66219594645	2127.766326574723	0
2480	10101.66198485532	2127.765932849372	0
2481	10165.47281261618	2121.815945831101	0
2482	10165.46804650031	2121.816274419534	0
2483	10166.48960907364	2121.636933517476	0
2484	10165.47257149381	2121.816018127999	0
2485	10166.47895128898	2121.635778343449	0
2486	10166.48052841695	2121.635392518475	0
2487	10170.50222134712	2120.785206454344	0
2488	10170.50266941117	2120.785189235303	0
2489	10171.52015962416	2120.581994558789	0
2490	10170.50457624526	2120.784958236757	0
2491	10171.52153454144	2120.581954609535	0
2492	10171.5195132236	2120.581911086669	0
2493	10172.54737719695	2120.460266324521	0
2494	10172.54679413424	2120.460455552758	0
2495	10173.55795991543	2120.389506649587	0
2496	10172.54662812357	2120.460314042753	0
2497	10173.56369594082	2120.386069492702	0
2498	10173.56388681582	2120.386038192229	0
2499	10199.35136001609	2118.266671692246	0
2500	10199.35020206554	2118.267667360275	0
2501	10200.34811145216	2118.187014424099	0
2502	10199.35186972418	2118.266609923077	0
2503	10200.35906973916	2118.173417940528	0
2504	10200.35903663278	2118.173411870694	0
2505	10214.70238009143	2115.404903622761	0
2506	10214.76900898235	2115.476988815068	0
2507	10215.6189188693	2115.020263265058	0
2508	10214.70290506338	2115.404799049312	0
2509	10215.62692375101	2115.016565796546	0
2510	10215.62856988203	2115.016314825111	0
2511	10245.50161164181	2112.660872715054	0
2512	10245.50154826808	2112.660986246094	0
2513	10246.49122676711	2112.32899903439	0
2514	10245.50699862812	2112.662858649458	0
2515	10246.493679733	2112.329165190413	0
2516	10246.4926007232	2112.328931955857	0
2517	10370.74895880886	2100.303528240422	0
2518	10370.74808700971	2100.303618140439	0
2519	10371.77394606954	2100.242390848578	0
2520	10370.79530682425	2100.367348430821	0
2521	10371.77903563539	2100.254945661292	0
2522	10371.77558400195	2100.242209058398	0
2523	10408.76873295236	2090.312789711285	0
2524	10408.76883782644	2090.3127220832	0
2525	10409.75273823721	2089.989024482375	0
2526	10408.78503443333	2090.318226931374	0
2527	10409.753524804	2089.989247908098	0
2528	10409.75292620212	2089.988895759725	0
2529	10565.11958576454	2056.160165330391	0
2530	10565.10147573787	2056.140078977456	0
2531	10565.89855624949	2055.594929676501	0
2532	10565.12011012233	2056.160140495952	0
2533	10565.91408363578	2055.594633434517	0
2534	10565.91432480965	2055.594150382394	0
2535	10614.76460498825	2051.389114403582	0
2536	10614.76485978881	2051.388951141849	0
2537	10615.79647788596	2051.391138108572	0
2538	10614.76224107086	2051.390068849658	0
2539	10615.79991464043	2051.39311237887	0
2540	10615.79671044835	2051.391122828723	0
2541	10699.69311172013	2040.991660301011	0
2542	10699.69772894222	2040.995488844928	0
2543	10700.69347587659	2040.74959894593	0
2544	10699.69228040713	2040.991424653419	0
2545	10700.69517965673	2040.742762582143	0
2546	10700.69337172233	2040.742861784655	0
2547	10701.66765705701	2040.357827767559	0
2548	10701.66765705799	2040.357827767715	0
2549	10702.66586990041	2040.122311603105	0
2550	10701.66783661917	2040.357704028798	0
2551	10702.66946812102	2040.122490085717	0
2552	10702.66714319009	2040.122199341136	0
2553	10737.38238352291	2033.758638088139	0
2554	10737.38303629556	2033.758544399607	0
2555	10738.37344756038	2033.48526485313	0
2556	10737.38113190167	2033.758654413422	0
2557	10738.37302987954	2033.484942909912	0
2558	10738.37331379708	2033.484928014961	0
2559	10744.47653595046	2032.284598626969	0
2560	10744.47715551453	2032.284494097477	0
2561	10745.44273514246	2031.937191591042	0
2562	10744.49118599048	2032.287706040126	0
2563	10745.44379762077	2031.937620922937	0
2564	10745.44296885459	2031.936913351288	0
2565	10751.49907755598	2030.423003544119	0
2566	10751.49959539839	2030.430394165784	0
2567	10752.46732794989	2030.04455759074	0
2568	10751.49923888473	2030.423012362525	0
2569	10752.46742882768	2030.041530510791	0
2570	10752.46732748184	2030.044560548202	0
2571	10753.41669988468	2029.643303021663	0
2572	10752.46772987706	2030.036025419581	0
2573	10753.418524925	2029.644515156489	0
2574	10753.41955841292	2029.644428908981	0
2575	10764.46582418512	2026.769653798705	0
2576	10764.4433032085	2026.772602021523	0
2577	10766.46057969203	2026.227783657441	0
2578	10764.46553186197	2026.769739567539	0
2579	10766.45895997772	2026.228313901258	0
2580	10766.45860755366	2026.228747473881	0
2581	10789.08967166027	2023.057723670803	0
2582	10789.0865640373	2023.057383180824	0
2583	10789.8266503506	2022.349333670639	0
2584	10789.08870584299	2023.058020717246	0
2585	10789.82535793703	2022.349255929901	0
2586	10789.82636567766	2022.349139932799	0
2587	10836.82219267011	2013.553404781464	0
2588	10836.82050671524	2013.553849808739	0
2589	10837.78406541557	2013.167381676791	0
2590	10836.8211018705	2013.55436560044	0
2591	10837.79763979399	2013.168929808444	0
2592	10837.78528676045	2013.1671274136	0
2593	10840.85264418013	2012.51807025261	0
2594	10840.85481893237	2012.52126643234	0
2595	10841.83607049792	2012.281715602837	0
2596	10840.85461754178	2012.517768977044	0
2597	10841.82584098653	2012.229168124114	0
2598	10841.83464998569	2012.281946011263	0
2599	10869.30670019133	2006.131149274593	0
2600	10869.21464902943	2006.140218836587	0
2601	10869.32617048699	2006.1296600048	0
2602	10869.32613815038	2006.12950713752	0
2603	10894.81648948837	1996.920788346372	0
2604	10894.80064388346	1996.917578698698	0
2605	10895.83304220011	1996.730694377	0
2606	10894.81703397133	1996.920692479141	0
2607	10895.83651668592	1996.729757158714	0
2608	10895.8328460019	1996.730763944879	0
2609	10899.82157895698	1995.515668394019	0
2610	10899.77761452805	1995.517101029613	0
2611	10900.78357865829	1995.106870570108	0
2612	10899.82102690798	1995.515831632065	0
2613	10900.81447056902	1995.154767129354	0
2614	10900.81581145872	1995.154384807236	0
2615	10929.24632619221	1989.752990814505	0
2616	10929.24432411058	1989.753174287177	0
2617	10930.21150333989	1989.395923079466	0
2618	10929.24572697407	1989.75308544209	0
2619	10930.21504900153	1989.395334613645	0
2620	10930.22009686441	1989.394670886578	0
2621	10935.24052028742	1988.086309485287	0
2622	10935.2392995911	1988.086505934072	0
2623	10936.01595171987	1987.911736990061	0
2624	10936.01613132275	1987.91171145303	0
2625	10958.55414318281	1984.259619513687	0
2626	10958.55451925105	1984.259548943478	0
2627	10959.54608051036	1984.096463199445	0
2628	10958.55485603192	1984.259836550426	0
2629	10959.54487270357	1984.096755965878	0
2630	10959.54620954715	1984.09636733828	0
2631	10968.19493018731	1984.331390541839	0
2632	10968.61971455979	1984.038020135881	0
2633	10968.08375309683	1984.606981738674	0
2634	10968.19815390145	1984.326852844062	0
2635	10968.00646920218	1984.118341325628	0
2636	10968.30825874794	1984.048428660312	0
2637	10968.42990495355	1983.924253853967	0
2638	10968.43792307898	1983.92756528545	0
2639	10968.70162056837	1983.982499927734	0
2640	10968.70162056739	1983.982499927518	0
2641	10977.42954702598	1981.701945119867	0
2642	10977.42438852606	1981.70245381579	0
2643	10978.57354133925	1981.746365004374	0
2644	10977.57934435956	1981.656986033211	0
2645	10978.61647529667	1981.728574428116	0
2646	10978.61874613628	1981.727831143526	0
2647	10983.7206916863	1980.493240475723	0
2648	10983.72085726254	1980.493202871493	0
2649	10984.67698466641	1980.159942748169	0
2650	10983.72217117334	1980.493075659425	0
2651	10984.68387012705	1980.159259269825	0
2652	10984.67889969339	1980.159492837122	0
2653	11006.91083769033	1975.226582245647	0
2654	11006.91114881072	1975.226637239151	0
2655	11007.86052833383	1974.854770392873	0
2656	11006.91132667839	1975.226793620343	0
2657	11007.86202838233	1974.854767617163	0
2658	11007.86853056567	1974.853767835461	0
2659	11030.10031694386	1969.843028987035	0
2660	11030.10031694288	1969.843028987227	0
2661	11031.07746380829	1969.520946801177	0
2662	11030.07559058556	1969.85251232144	0
2663	11031.0770029751	1969.534329892252	0
2664	11031.07751411245	1969.520753768167	0
2665	11045.00873054761	1965.739259334852	0
2666	11045.00891480462	1965.738977765171	0
2667	11046.01625425722	1965.644592956792	0
2668	11045.01047972133	1965.73995461949	0
2669	11046.02425141877	1965.642871052471	0
2670	11046.02250450815	1965.643117434356	0
2671	11065.37325180564	1962.117287741577	0
2672	11065.37325180465	1962.117287741671	0
2673	11066.34926869079	1961.82444834266	0
2674	11065.37648274871	1962.116946976306	0
2675	11066.35500156789	1961.824030512096	0
2676	11066.35193509908	1961.823967084486	0
2677	11071.3869941182	1960.69316733773	0
2678	11071.39086859713	1960.692926834746	0
2679	11072.375999513	1960.455710455647	0
2680	11071.38879372091	1960.693083919719	0
2681	11072.37907860591	1960.455315034005	0
2682	11072.37907860492	1960.455315034053	0
2683	11091.87935919488	1957.35047012327	0
2684	11091.87754579918	1957.350639965025	0
2685	11092.92493882583	1957.308435907978	0
2686	11091.87935919587	1957.350470123366	0
2687	11092.90409944755	1957.300251046724	0
2688	11092.90605489981	1957.300021524102	0
2689	11094.94904952378	1956.91004618762	0
2690	11094.94905836387	1956.910094609079	0
2691	11095.96522545286	1956.874227304822	0
2692	11094.94909708231	1956.909999856207	0
2693	11095.97482528373	1956.871480298624	0
2694	11095.96571949696	1956.874259750246	0
2695	11131.62561570832	1948.685571707417	0
2696	11131.62650681024	1948.685386050967	0
